Data,DataType,PostID 
108k,BaseSalary,311174
Software Engineer,Title,311174
10%,YearlyBonus,317284
10k,SignBonus,317284
-,Equity,317284
92k,BaseSalary,317284
-,Title,317284
20%,YearlyBonus,316505
40000,SignBonus,316505
140000,Equity,316505
128500,BaseSalary,316505
SDE,Title,316505
15%,YearlyBonus,314595
30k,SignBonus,314595
100k over 4 years,Equity,314595
120k,BaseSalary,314595
不知道,Title,314595
0,YearlyBonus,317161
0,SignBonus,317161
0,Equity,317161
2500/month,BaseSalary,317161
Quant Developer-Data Analysis,Title,317161
10%,YearlyBonus,318095
40k,SignBonus,318095
200000,Equity,318095
170000,BaseSalary,318095
software engineer,Title,318095
10%,YearlyBonus,166235
10000,SignBonus,166235
7500,Equity,166235
130000,BaseSalary,166235
software engineer,Title,166235
10%,YearlyBonus,316095
0,SignBonus,316095
0,Equity,316095
131.5K,BaseSalary,316095
New Grad Software Engineer,Title,316095
20%,YearlyBonus,319518
15k,SignBonus,319518
75k,Equity,319518
116k,BaseSalary,319518
SDE1,Title,319518
std,YearlyBonus,317846
15K,SignBonus,317846
70K,Equity,317846
108K,BaseSalary,317846
Unknown,Title,317846
15%,YearlyBonus,314459
"50,000",SignBonus,314459
300k,Equity,314459
130,BaseSalary,314459
3,Title,314459
Not known...,YearlyBonus,318680
35k,SignBonus,318680
1400,Equity,318680
180k,BaseSalary,318680
Senior Scientist,Title,318680
0,YearlyBonus,315948
15,SignBonus,315948
11500,Equity,315948
17,BaseSalary,315948
not senior,Title,315948
1-20%,YearlyBonus,297798
10k,SignBonus,297798
6k,Equity,297798
114500,BaseSalary,297798
&quot;Mid-level SDE&quot;,Title,297798
not clear,YearlyBonus,270098
no,SignBonus,270098
2500RSU/4y,Equity,270098
110k,BaseSalary,270098
Entry Level SDE,Title,270098
no fixed target bonus,YearlyBonus,318905
0,SignBonus,318905
"200,000",Equity,318905
"160,000",BaseSalary,318905
Software Engineer,Title,318905
不知道,YearlyBonus,306833
0,SignBonus,306833
200k USD,Equity,306833
130k USD,BaseSalary,306833
不知道,Title,306833
不确定,YearlyBonus,318679
15000,SignBonus,318679
25000,Equity,318679
120000,BaseSalary,318679
SDEI,Title,318679
no,YearlyBonus,295992
20k + 18k,SignBonus,295992
50,Equity,295992
125000,BaseSalary,295992
SDE1,Title,295992
0to20%,YearlyBonus,318587
20000,SignBonus,318587
30000,Equity,318587
108000,BaseSalary,318587
59,Title,318587
10,YearlyBonus,318697
60,SignBonus,318697
300,Equity,318697
155,BaseSalary,318697
SDE,Title,318697
20%,YearlyBonus,325009
50000,SignBonus,325009
140000,Equity,325009
128500,BaseSalary,325009
SDE 2,Title,325009
NA,YearlyBonus,319658
NA,SignBonus,319658
55000,Equity,319658
110000,BaseSalary,319658
3,Title,319658
15%,YearlyBonus,225582
40k,SignBonus,225582
800 GSU,Equity,225582
175k,BaseSalary,225582
T5,Title,225582
Not mentioned,YearlyBonus,320810
20000,SignBonus,320810
2800,Equity,320810
120000,BaseSalary,320810
Software Developer 2,Title,320810
Nono,YearlyBonus,310753
21k(第一年）/17k（第二年）,SignBonus,310753
43k,Equity,310753
150k,BaseSalary,310753
SDE1,Title,310753
NA,YearlyBonus,291621
27500 + 27500,SignBonus,291621
75K,Equity,291621
118k,BaseSalary,291621
SDE 1,Title,291621
15%,YearlyBonus,298608
25K,SignBonus,298608
200K,Equity,298608
125K,BaseSalary,298608
T3,Title,298608
根据表现，范围非常大,YearlyBonus,314244
30000，2年,SignBonus,314244
120000,Equity,314244
110000,BaseSalary,314244
Software Engineer,Title,314244
ABP: ~3x 2350; QPB: ~6%,YearlyBonus,303268
0,SignBonus,303268
0,Equity,303268
RET Design Engineer,Title,303268
"117,700",BaseSalary,303268
team based,YearlyBonus,295185
30k,SignBonus,295185
5200,Equity,295185
125k,BaseSalary,295185
Software Engineer,Title,295185
40000,YearlyBonus,299048
20000,SignBonus,299048
0,Equity,299048
190000,BaseSalary,299048
senior,Title,299048
10%,YearlyBonus,311931
100000,SignBonus,311931
300000,Equity,311931
160000,BaseSalary,311931
E4,Title,311931
0,YearlyBonus,320865
0,SignBonus,320865
2000,Equity,320865
NA,Title,320865
90000,BaseSalary,320865
0,SignBonus,318931
20%,YearlyBonus,318931
0,Equity,318931
125K,BaseSalary,318931
Risk Associate Program,Title,318931
10-30%,YearlyBonus,309834
15000,SignBonus,309834
65000,Equity,309834
110000,BaseSalary,309834
Enterprise Engineer,Title,309834
18k,YearlyBonus,306998
40k,SignBonus,306998
null,Equity,306998
142k,BaseSalary,306998
SDE,Title,306998
15%,YearlyBonus,319097
0,SignBonus,319097
140k,Equity,319097
13.6,BaseSalary,319097
未知,Title,319097
不知道,YearlyBonus,320429
NULL,SignBonus,320429
1500,Equity,320429
126k,BaseSalary,320429
Software Engineer,Title,320429
23W,YearlyBonus,317009
0,SignBonus,317009
0,Equity,317009
17W,BaseSalary,317009
quant,Title,317009
20%,YearlyBonus,318409
0,SignBonus,318409
0,Equity,318409
125k,BaseSalary,318409
quantitative associate,Title,318409
20%,YearlyBonus,303357
20000,SignBonus,303357
20000,Equity,303357
1350000,BaseSalary,303357
Senior SDE,Title,303357
10%,YearlyBonus,317969
40k,SignBonus,317969
300k,Equity,317969
180k,BaseSalary,317969
4,Title,317969
13.5K * 80% (at least),YearlyBonus,301725
N/A,SignBonus,301725
N/A,Equity,301725
131.5K,BaseSalary,301725
Software Engineer,Title,301725
不确定,YearlyBonus,177730
40K,SignBonus,177730
160K,Equity,177730
150K,BaseSalary,177730
senior,Title,177730
up to 9000,YearlyBonus,305750
5000,SignBonus,305750
6000,Equity,305750
90000,BaseSalary,305750
Data Scientist,Title,305750
没有,YearlyBonus,321318
15000 * 2年,SignBonus,321318
36 Units 没懂什么意思,Equity,321318
128000,BaseSalary,321318
Software Engineer,Title,321318
13.5k,YearlyBonus,299958
0,SignBonus,299958
131.5k,BaseSalary,299958
0,Equity,299958
new grad,Title,299958
15%,YearlyBonus,314367
20k,SignBonus,314367
400k,Equity,314367
120k,BaseSalary,314367
Software Engineer,Title,314367
15%,YearlyBonus,307915
15k,SignBonus,307915
100k,Equity,307915
116k,BaseSalary,307915
T3,Title,307915
20% base -- (80% gauranteed),YearlyBonus,321554
35000,SignBonus,321554
0,Equity,321554
185000,BaseSalary,321554
Senior software engineer/architect,Title,321554
40k (performance based),YearlyBonus,319809
0,SignBonus,319809
8777,Equity,319809
143k,BaseSalary,319809
4,Title,319809
40000,YearlyBonus,304959
-,SignBonus,304959
600000,Equity,304959
145000,BaseSalary,304959
SDEII,Title,304959
10%,YearlyBonus,321304
20000,SignBonus,321304
175000,Equity,321304
130000,BaseSalary,321304
Software Engineer,Title,321304
0-20%,YearlyBonus,326352
25K,SignBonus,326352
70K,Equity,326352
108K,BaseSalary,326352
SDE,Title,326352
20%,YearlyBonus,321613
100K,SignBonus,321613
1M,Equity,321613
225K,BaseSalary,321613
IC,Title,321613
depending on manager,YearlyBonus,320140
30000,SignBonus,320140
4000 RSU,Equity,320140
125000,BaseSalary,320140
SDE2,Title,320140
15%,YearlyBonus,322078
30 K,SignBonus,322078
125 K,Equity,322078
170 K,BaseSalary,322078
SDE II - Machine Learning,Title,322078
10%,YearlyBonus,323064
10k,SignBonus,323064
1.5 basis point,Equity,323064
115k,BaseSalary,323064
SDE,Title,323064
no,YearlyBonus,289884
45k+33K,SignBonus,289884
100,Equity,289884
115000,BaseSalary,289884
5,Title,289884
15% * 150% = 22.5%,YearlyBonus,302088
15k,SignBonus,302088
150k,Equity,302088
140k,BaseSalary,302088
senior,Title,302088
based on performance,YearlyBonus,321363
没有,SignBonus,321363
没有,Equity,321363
130000,BaseSalary,321363
不知道,Title,321363
N/A,YearlyBonus,320310
3000,SignBonus,320310
N/A,Equity,320310
36/hr,BaseSalary,320310
Technology Summer Analyst,Title,320310
0,YearlyBonus,335352
0,SignBonus,335352
"$37,5000",Equity,335352
"120,000",BaseSalary,335352
Software Engineer II,Title,335352
10%,YearlyBonus,304860
25k,SignBonus,304860
220k,Equity,304860
140k,BaseSalary,304860
E4,Title,304860
15%,YearlyBonus,330068
35k,SignBonus,330068
126k,Equity,330068
132k,BaseSalary,330068
Software Engineer,Title,330068
0-20%,YearlyBonus,315940
0,SignBonus,315940
0,Equity,315940
130k,BaseSalary,315940
SDE2,Title,315940
8%,YearlyBonus,317859
0,SignBonus,317859
16000,Equity,317859
100000,BaseSalary,317859
Software Engineer II,Title,317859
标配，没细问,YearlyBonus,322106
20k,SignBonus,322106
13000,Equity,322106
165k,BaseSalary,322106
T4 (相当于SDE2),Title,322106
15%,YearlyBonus,320739
50K,SignBonus,320739
650K,Equity,320739
145K,BaseSalary,320739
L4,Title,320739
10%,YearlyBonus,329699
75k,SignBonus,329699
160k,Equity,329699
115k,BaseSalary,329699
没级别？,Title,329699
10 %,YearlyBonus,322131
40 k,SignBonus,322131
250 k,Equity,322131
160 k,BaseSalary,322131
Research Scientist - Machine Learning,Title,322131
20%,YearlyBonus,315219
30000,SignBonus,315219
750000,Equity,315219
210000,BaseSalary,315219
E6,Title,315219
recruiter说不一定,YearlyBonus,299802
65 55,SignBonus,299802
120,Equity,299802
160k,BaseSalary,299802
SDE2,Title,299802
20%,YearlyBonus,324418
0,SignBonus,324418
9000 options,Equity,324418
165K,BaseSalary,324418
Entry,Title,324418
15%,YearlyBonus,326349
20K,SignBonus,326349
100K,Equity,326349
120K,BaseSalary,326349
SDE,Title,326349
no,YearlyBonus,306812
10k,SignBonus,306812
100k,Equity,306812
115k,BaseSalary,306812
new grad,Title,306812
not mentioned,YearlyBonus,309306
30000,SignBonus,309306
5200 RSU = $260000,Equity,309306
125000,BaseSalary,309306
Member of Technical Staff (IC2),Title,309306
0,YearlyBonus,308804
0,SignBonus,308804
37500,Equity,308804
115k,BaseSalary,308804
SRE,Title,308804
30K in 2 years,SignBonus,317848
10% target,YearlyBonus,317848
130K,Equity,317848
116K,BaseSalary,317848
N/A,Title,317848
13.5k,YearlyBonus,327475
0,SignBonus,327475
0,Equity,327475
131.5k,BaseSalary,327475
Software Engineer,Title,327475
5%,YearlyBonus,326330
15k,SignBonus,326330
125k,Equity,326330
111k,BaseSalary,326330
New Grad,Title,326330
0,YearlyBonus,303577
11000,SignBonus,303577
0,Equity,303577
110000,BaseSalary,303577
SDE,Title,303577
15%?,YearlyBonus,327616
100k,SignBonus,327616
300k,Equity,327616
150k,BaseSalary,327616
SDE,Title,327616
10%,YearlyBonus,320409
1.5w,SignBonus,320409
10w 4 year,Equity,320409
135000,BaseSalary,320409
SDE II,Title,320409
depends on a lot of things,YearlyBonus,310931
35000,SignBonus,310931
NA,Equity,310931
110000,BaseSalary,310931
analyst,Title,310931
10%,YearlyBonus,325179
10k,SignBonus,325179
5000 options,Equity,325179
125k,BaseSalary,325179
Software engineer,Title,325179
0,YearlyBonus,328807
58k,SignBonus,328807
57,Equity,328807
130K,BaseSalary,328807
SDE,Title,328807
10%,YearlyBonus,334953
0,SignBonus,334953
100k,Equity,334953
125k,BaseSalary,334953
SDE,Title,334953
10%,YearlyBonus,335062
25,SignBonus,335062
150,Equity,335062
115,BaseSalary,335062
3,Title,335062
Never heard of,YearlyBonus,327795
20000,SignBonus,327795
2800,Equity,327795
120000,BaseSalary,327795
New Grad,Title,327795
10%,YearlyBonus,322088
5k,SignBonus,322088
6.5K,Equity,322088
140K,BaseSalary,322088
25,Title,322088
40k 20% cash 80% stock,YearlyBonus,304749
没有,SignBonus,304749
9700 股 * 48 刀/股,Equity,304749
147000,BaseSalary,304749
SDE2,Title,304749
5-20%,YearlyBonus,306700
10000,SignBonus,306700
7500,Equity,306700
115000,BaseSalary,306700
Software engineer,Title,306700
"$20,000",YearlyBonus,276644
-,SignBonus,276644
"14,000 shares, 现价估值约 $36,000 每年",Equity,276644
"$135,000",BaseSalary,276644
Software Engineer,Title,276644
0~20%,YearlyBonus,319763
10k,SignBonus,319763
20k,Equity,319763
126000,BaseSalary,319763
-,Title,319763
-,YearlyBonus,312644
40k,SignBonus,312644
650 units RSU,Equity,312644
115k,BaseSalary,312644
Entry Level SDE,Title,312644
max20%,YearlyBonus,320723
"15,000",SignBonus,320723
"70,000",Equity,320723
"108,000",BaseSalary,320723
Software Engineer,Title,320723
10%,YearlyBonus,321997
45,SignBonus,321997
128,Equity,321997
150k,BaseSalary,321997
Senior,Title,321997
N/A,YearlyBonus,342886
N/A,SignBonus,342886
N/A,Equity,342886
31/hr,BaseSalary,342886
intern,Title,342886
0%~20%,YearlyBonus,309626
"20,000 2 年",SignBonus,309626
"10,000",Equity,309626
"135,000",BaseSalary,309626
Software Developer 2,Title,309626
12%,YearlyBonus,290358
15K,SignBonus,290358
0,Equity,290358
100K,BaseSalary,290358
SDE,Title,290358
12%,YearlyBonus,297980
15k,SignBonus,297980
N/A,Equity,297980
105k,BaseSalary,297980
Software Development Engineer,Title,297980
NA,YearlyBonus,285230
38000 + 30000,SignBonus,285230
95,Equity,285230
125000,BaseSalary,285230
Data Scientist / BIE,Title,285230
2280*3+6%,YearlyBonus,307725
5000,SignBonus,307725
0,Equity,307725
114000,BaseSalary,307725
Senior,Title,307725
,YearlyBonus,341245
,SignBonus,341245
,Equity,341245
,BaseSalary,341245
,Title,341245
performance based,YearlyBonus,338932
5k,SignBonus,338932
NA,Equity,338932
120k,BaseSalary,338932
Software Engineer,Title,338932
最多20%,YearlyBonus,307376
无,SignBonus,307376
5000刀,Equity,307376
68K,BaseSalary,307376
1,Title,307376
/,YearlyBonus,332101
/,SignBonus,332101
2000 option,Equity,332101
82k,BaseSalary,332101
Software Engineer,Title,332101
-,YearlyBonus,198487
-,SignBonus,198487
-,Equity,198487
,BaseSalary,198487
Starter,Title,198487
N/A,YearlyBonus,337287
80 K + 70 K,SignBonus,337287
155,Equity,337287
180 K,BaseSalary,337287
Applied Scientist,Title,337287
0,YearlyBonus,282240
175000,SignBonus,282240
200000,Equity,282240
160000,BaseSalary,282240
applied research scientist,Title,282240
／,YearlyBonus,302732
30k,SignBonus,302732
160k,Equity,302732
130k,BaseSalary,302732
SDE,Title,302732
说有，offer里没写,YearlyBonus,310725
25k,SignBonus,310725
1M,Equity,310725
180k,BaseSalary,310725
Software Engineer,Title,310725
10%,YearlyBonus,320447
50k,SignBonus,320447
300K,Equity,320447
150K,BaseSalary,320447
4,Title,320447
20%,YearlyBonus,296184
20k (这也是match了 亚马逊之后的数字， 也比亚马逊少),SignBonus,296184
"25k (不是share, 是总价值), 原来是10k, 这是尝试match了亚马逊之后的股票数字",Equity,296184
118000,BaseSalary,296184
"SDE (投的是2， 但是后面HR follow up 邮件都只说Software Engineer, 看package不像是SDE2)",Title,296184
Don’t know,YearlyBonus,331358
35k/30k,SignBonus,331358
59 shares,Equity,331358
132k,BaseSalary,331358
SDE,Title,331358
no,YearlyBonus,337956
30k,SignBonus,337956
150K,Equity,337956
140K,BaseSalary,337956
Software Engineer,Title,337956
n/a,YearlyBonus,287296
n/a,SignBonus,287296
n/a,Equity,287296
60000,BaseSalary,287296
Intern Statistical Programmer,Title,287296
7.5%,YearlyBonus,278697
0,SignBonus,278697
11000,Equity,278697
145000,BaseSalary,278697
2,Title,278697
10%,YearlyBonus,312895
100000,SignBonus,312895
400000,Equity,312895
160000,BaseSalary,312895
software engineer,Title,312895
,YearlyBonus,346345
,SignBonus,346345
,Equity,346345
,BaseSalary,346345
,Title,346345
not sure,YearlyBonus,345782
47k first + 37k second,SignBonus,345782
120k,Equity,345782
140k,BaseSalary,345782
L5 sde2,Title,345782
15%,YearlyBonus,278061
40000,SignBonus,278061
240,Equity,278061
165000,BaseSalary,278061
T4,Title,278061
10%,YearlyBonus,320173
25000,SignBonus,320173
50000,Equity,320173
137000,BaseSalary,320173
SDE II,Title,320173
10% (up to 20%),YearlyBonus,176570
1.5w,SignBonus,176570
12w／3.5,Equity,176570
10.6w,BaseSalary,176570
new grad,Title,176570
15%,YearlyBonus,342542
0,SignBonus,342542
85k,Equity,342542
102k,BaseSalary,342542
SWE,Title,342542
10%,YearlyBonus,333684
75k,SignBonus,333684
300k,Equity,333684
160k,BaseSalary,333684
E4,Title,333684
10%,YearlyBonus,326103
无,SignBonus,326103
无,Equity,326103
131.5k,BaseSalary,326103
Entry Level SDE?,Title,326103
16500,YearlyBonus,343115
5k,SignBonus,343115
0,Equity,343115
138500,BaseSalary,343115
Software Engineer,Title,343115
1.5k,YearlyBonus,344644
0,SignBonus,344644
0,Equity,344644
10.5k,BaseSalary,344644
New Grad,Title,344644
none,YearlyBonus,222904
